datetime,sensor_id,raw_value,percent
2025-04-18 16:34:26,0,-4.03,-4.03
2025-04-18 16:34:26,1,67.19,67.19
2025-04-18 16:34:32,2,-4.9,-4.90
2025-04-18 16:34:32,0,-4.07,-4.07
2025-04-18 16:34:32,1,67.17,67.17
2025-04-18 16:34:38,2,-4.8,-4.80
2025-04-18 16:34:38,0,-4.22,-4.22
2025-04-18 16:34:38,1,67.12,67.12
2025-04-18 16:34:44,2,-4.65,-4.65
2025-04-18 16:34:44,0,-4.0,-4.00
2025-04-18 16:34:44,1,67.34,67.34
2025-04-18 16:34:50,2,-4.82,-4.82
2025-04-18 16:34:50,0,-4.15,-4.15
2025-04-18 16:34:50,1,67.21,67.21
2025-04-18 16:34:56,2,-4.82,-4.82
2025-04-18 16:34:56,0,-4.05,-4.05
2025-04-18 16:34:56,1,67.04,67.04
2025-04-18 16:35:02,2,-4.39,-4.39
2025-04-18 16:35:02,0,-4.0,-4.00
2025-04-18 16:35:02,1,66.97,66.97
2025-04-18 16:35:09,2,-4.73,-4.73
2025-04-18 16:35:09,0,-4.0,-4.00
2025-04-18 16:35:09,1,66.91,66.91
2025-04-18 16:35:15,2,-4.71,-4.71
2025-04-18 16:35:15,0,-3.87,-3.87
2025-04-18 16:35:15,1,66.5,66.50
2025-04-18 16:35:21,2,-4.67,-4.67
2025-04-18 16:35:21,0,-4.13,-4.13
2025-04-18 16:35:21,1,66.84,66.84
2025-04-18 16:35:27,2,-4.58,-4.58
2025-04-18 16:35:27,0,-3.92,-3.92
2025-04-18 16:35:27,1,66.78,66.78
2025-04-18 16:35:33,2,-4.75,-4.75
2025-04-18 16:35:33,0,-3.96,-3.96
2025-04-18 16:35:33,1,66.39,66.39
2025-04-18 16:35:39,2,-4.65,-4.65
2025-04-18 16:35:39,0,-3.79,-3.79
2025-04-18 16:35:39,1,66.56,66.56
2025-04-18 16:35:45,2,-4.73,-4.73
2025-04-18 16:35:45,0,-4.05,-4.05
2025-04-18 16:35:45,1,66.43,66.43
2025-04-18 16:35:51,2,-4.84,-4.84
2025-04-18 16:35:51,0,-4.17,-4.17
2025-04-18 16:35:51,1,66.26,66.26
2025-04-18 16:35:57,2,-4.78,-4.78
2025-04-18 16:35:57,0,-4.2,-4.20
2025-04-18 16:35:57,1,66.35,66.35
2025-04-18 16:36:03,2,-4.54,-4.54
2025-04-18 16:36:03,0,-4.03,-4.03
2025-04-18 16:36:03,1,66.03,66.03
2025-04-18 16:36:10,2,-4.78,-4.78
2025-04-18 16:36:10,0,-4.02,-4.02
2025-04-18 16:36:10,1,65.92,65.92
2025-04-18 16:36:16,2,-4.82,-4.82
2025-04-18 16:36:16,0,-3.98,-3.98
2025-04-18 16:36:16,1,65.71,65.71
2025-04-18 16:36:22,2,-4.76,-4.76
2025-04-18 16:36:22,0,-4.0,-4.00
2025-04-18 16:36:22,1,65.49,65.49
2025-04-18 16:36:28,2,-4.65,-4.65
2025-04-18 16:36:28,0,-4.0,-4.00
2025-04-18 16:36:28,1,65.49,65.49
2025-04-18 16:36:34,2,-4.65,-4.65
2025-04-18 16:36:34,0,-4.05,-4.05
2025-04-18 16:36:34,1,65.36,65.36
2025-04-18 16:36:40,2,-4.56,-4.56
2025-04-18 16:36:40,0,-4.0,-4.00
2025-04-18 16:36:40,1,65.51,65.51
2025-04-18 16:36:46,2,-4.78,-4.78
2025-04-18 16:36:46,0,-3.88,-3.88
2025-04-18 16:36:46,1,65.25,65.25
2025-04-18 16:36:52,2,-4.8,-4.80
2025-04-18 16:36:52,1,65.23,65.23
2025-04-18 16:36:56,2,-4.73,-4.73
2025-04-18 16:36:56,0,-4.05,-4.05
2025-04-18 16:36:56,1,65.04,65.04
2025-04-18 16:37:02,2,-4.48,-4.48
2025-04-18 16:37:02,0,-4.28,-4.28
2025-04-18 16:37:02,1,65.1,65.10
2025-04-18 16:37:09,2,-4.69,-4.69
2025-04-18 16:37:09,0,-4.05,-4.05
2025-04-18 16:37:09,1,65.02,65.02
2025-04-18 16:37:15,2,-4.76,-4.76
2025-04-18 16:37:15,0,-3.96,-3.96
2025-04-18 16:37:15,1,65.02,65.02
2025-04-18 16:37:21,2,-4.73,-4.73
2025-04-18 16:37:21,0,-3.87,-3.87
2025-04-18 16:37:21,1,64.57,64.57
2025-04-18 16:37:27,2,-4.88,-4.88
2025-04-18 16:37:27,0,-4.2,-4.20
2025-04-18 16:37:27,1,64.7,64.70
2025-04-18 16:37:33,2,-4.63,-4.63
2025-04-18 16:37:33,0,-3.92,-3.92
2025-04-18 16:37:33,1,64.59,64.59
2025-04-18 16:37:39,2,-4.97,-4.97
2025-04-18 16:37:39,0,-4.05,-4.05
2025-04-18 16:37:39,1,64.65,64.65
2025-04-18 16:37:45,2,-4.78,-4.78
2025-04-18 16:37:45,0,-4.03,-4.03
2025-04-18 16:37:45,1,64.4,64.40
2025-04-18 16:37:51,2,-3.83,-3.83
2025-04-18 16:37:51,0,-3.92,-3.92
2025-04-18 16:37:51,1,64.5,64.50
2025-04-18 16:37:57,2,-4.73,-4.73
2025-04-18 16:37:57,0,-3.94,-3.94
2025-04-18 16:37:57,1,64.31,64.31
2025-04-18 16:38:03,2,-5.03,-5.03
2025-04-18 16:38:03,0,-4.0,-4.00
2025-04-18 16:38:03,1,64.31,64.31
2025-04-18 16:38:10,2,-4.63,-4.63
2025-04-18 16:38:10,0,-4.02,-4.02
2025-04-18 16:38:10,1,64.18,64.18
2025-04-18 16:38:16,2,-5.14,-5.14
2025-04-18 16:38:16,0,-3.87,-3.87
2025-04-18 16:38:16,1,63.97,63.97
2025-04-18 16:38:22,2,-4.8,-4.80
2025-04-18 16:38:22,0,-4.02,-4.02
2025-04-18 16:38:22,1,64.09,64.09
2025-04-18 16:38:28,2,-4.69,-4.69
2025-04-18 16:38:28,0,-4.07,-4.07
2025-04-18 16:38:28,1,64.07,64.07
2025-04-18 16:38:34,2,-4.82,-4.82
2025-04-18 16:38:34,0,-4.03,-4.03
2025-04-18 16:38:34,1,63.73,63.73
2025-04-18 16:38:40,2,-4.82,-4.82
2025-04-18 16:38:40,0,-4.03,-4.03
2025-04-18 16:38:40,1,64.03,64.03
2025-04-18 16:38:46,2,-4.91,-4.91
2025-04-18 16:38:46,1,63.17,63.17
2025-04-18 16:38:50,2,-4.58,-4.58
2025-04-18 16:38:50,0,-3.94,-3.94
2025-04-18 16:38:50,1,63.62,63.62
2025-04-18 16:38:56,2,-4.73,-4.73
2025-04-18 16:38:56,0,-4.0,-4.00
2025-04-18 16:38:56,1,63.88,63.88
2025-04-18 16:39:03,2,-5.08,-5.08
2025-04-18 16:39:03,0,-4.03,-4.03
2025-04-18 16:39:03,1,63.47,63.47
2025-04-18 16:39:09,2,-4.84,-4.84
2025-04-18 16:39:09,0,-3.92,-3.92
2025-04-18 16:39:09,1,63.49,63.49
2025-04-18 16:39:15,2,-4.82,-4.82
2025-04-18 16:39:15,0,-3.88,-3.88
2025-04-18 16:39:15,1,63.49,63.49
2025-04-18 16:39:21,2,-4.43,-4.43
2025-04-18 16:39:21,0,-3.98,-3.98
2025-04-18 16:39:21,1,63.36,63.36
2025-04-18 16:39:27,2,-4.75,-4.75
2025-04-18 16:39:27,0,-4.22,-4.22
2025-04-18 16:39:27,1,63.47,63.47
2025-04-18 16:39:33,2,-4.41,-4.41
2025-04-18 16:39:33,0,-3.94,-3.94
2025-04-18 16:39:33,1,63.3,63.30
2025-04-18 16:39:39,2,-4.45,-4.45
2025-04-18 16:39:39,0,-4.03,-4.03
2025-04-18 16:39:39,1,63.34,63.34
2025-04-18 16:39:45,2,-4.8,-4.80
2025-04-18 16:39:45,0,-3.98,-3.98
2025-04-18 16:39:45,1,63.19,63.19
2025-04-18 16:39:51,2,-4.78,-4.78
2025-04-18 16:39:51,0,-3.98,-3.98
2025-04-18 16:39:51,1,63.09,63.09
2025-04-18 16:39:57,2,-5.01,-5.01
2025-04-18 16:39:57,0,-4.05,-4.05
2025-04-18 16:39:57,1,63.08,63.08
2025-04-18 16:40:04,2,-4.69,-4.69
2025-04-18 16:40:04,0,-3.96,-3.96
2025-04-18 16:40:04,1,62.83,62.83
2025-04-18 16:40:10,2,-4.8,-4.80
2025-04-18 16:40:10,0,-4.26,-4.26
2025-04-18 16:40:10,1,62.72,62.72
2025-04-18 16:44:58,0,-4.0,-4.00
2025-04-18 16:45:00,1,59.13,59.13
2025-04-18 16:45:02,2,-4.56,-4.56
2025-04-18 16:45:05,0,-4.13,-4.13
2025-04-18 16:45:07,1,59.13,59.13
2025-04-18 16:45:09,2,-4.63,-4.63
2025-04-18 16:45:11,0,-4.05,-4.05
2025-04-18 16:45:13,1,58.92,58.92
2025-04-18 16:45:15,2,-4.82,-4.82
2025-04-18 16:45:17,0,-3.59,-3.59
2025-04-18 16:45:19,1,58.94,58.94
2025-04-18 16:45:21,2,-4.07,-4.07
2025-04-18 16:45:24,0,-4.15,-4.15
2025-04-18 16:45:26,1,58.9,58.90
2025-04-18 16:45:26,2,-5.61,-5.61
2025-04-18 16:48:23,0,-4.13,-4.13
2025-04-18 16:48:25,1,57.16,57.16
2025-04-18 16:48:27,2,-4.76,-4.76
2025-04-18 16:48:29,0,-3.75,-3.75
2025-04-18 16:48:31,1,56.71,56.71
2025-04-18 16:48:33,2,-4.32,-4.32
2025-04-18 16:48:35,0,-4.03,-4.03
2025-04-18 16:48:38,1,57.18,57.18
2025-04-18 16:48:40,2,-4.8,-4.80
2025-04-18 16:48:42,0,-4.09,-4.09
2025-04-18 16:48:44,1,56.94,56.94
2025-04-18 16:48:44,2,-4.75,-4.75
2025-04-18 16:48:48,0,-3.96,-3.96
2025-04-18 16:48:50,1,56.94,56.94
2025-04-18 16:48:50,2,-4.71,-4.71
2025-04-18 16:48:54,0,-4.15,-4.15
2025-04-18 16:48:54,1,56.68,56.68
2025-04-18 16:48:58,2,-4.58,-4.58
2025-04-18 16:49:00,0,-4.18,-4.18
2025-04-18 16:49:02,1,56.6,56.60
2025-04-18 16:49:02,2,-4.93,-4.93
2025-04-18 16:49:07,0,-4.03,-4.03
2025-04-18 16:49:07,1,56.81,56.81
2025-04-18 16:49:11,0,-4.05,-4.05
2025-04-18 16:49:11,2,-4.8,-4.80
2025-04-18 16:49:15,1,56.69,56.69
2025-04-18 16:49:15,2,-4.76,-4.76
2025-04-18 16:49:19,0,-4.07,-4.07
2025-04-18 16:49:19,1,56.56,56.56
2025-04-18 16:49:23,0,-4.09,-4.09
2025-04-18 16:49:23,2,-4.71,-4.71
2025-04-18 16:49:27,1,56.53,56.53
2025-04-18 16:49:27,2,-4.69,-4.69
2025-04-18 16:49:31,0,-4.17,-4.17
2025-04-18 16:49:31,1,56.34,56.34
2025-04-18 16:49:35,0,-4.18,-4.18
2025-04-18 16:49:35,2,-4.75,-4.75
2025-04-18 16:49:39,1,56.36,56.36
2025-04-18 16:49:39,2,-4.8,-4.80
2025-04-18 16:49:44,0,-4.15,-4.15
2025-04-18 16:49:44,1,56.62,56.62
2025-04-18 16:49:48,0,-4.05,-4.05
2025-04-18 16:49:48,2,-4.6,-4.60
2025-04-18 16:49:52,1,56.26,56.26
2025-04-18 16:49:52,2,-4.86,-4.86
2025-04-18 16:49:56,0,-4.05,-4.05
2025-04-18 16:49:56,1,56.21,56.21
2025-04-18 16:49:56,2,-4.39,-4.39
2025-04-18 16:50:02,0,-4.17,-4.17
2025-04-18 16:50:02,1,56.19,56.19
2025-04-18 16:50:02,2,-4.8,-4.80
2025-04-18 16:50:08,0,-4.09,-4.09
2025-04-18 16:50:08,1,55.83,55.83
2025-04-18 16:50:08,2,-4.86,-4.86
2025-04-18 16:50:14,0,-3.85,-3.85
2025-04-18 16:50:14,1,56.1,56.10
2025-04-18 16:50:14,2,-4.78,-4.78
2025-04-18 16:50:20,0,-4.13,-4.13
2025-04-18 16:50:20,1,56.04,56.04
2025-04-18 16:50:20,2,-4.91,-4.91
2025-04-18 16:50:26,0,-4.24,-4.24
2025-04-18 16:50:26,1,56.21,56.21
2025-04-18 16:50:26,2,-4.9,-4.90
2025-04-18 16:50:32,0,-4.28,-4.28
2025-04-18 16:50:32,1,56.08,56.08
2025-04-18 16:50:32,2,-5.03,-5.03
2025-04-18 16:50:39,0,-3.79,-3.79
2025-04-18 16:50:39,1,55.89,55.89
2025-04-18 16:50:39,2,-4.88,-4.88
2025-04-18 16:50:45,0,-4.11,-4.11
2025-04-18 16:50:45,1,55.95,55.95
2025-04-18 16:50:45,2,-4.78,-4.78
2025-04-18 16:53:02,2,-4.9,-4.90
2025-04-18 16:53:04,0,-4.13,-4.13
2025-04-18 16:53:07,1,54.32,54.32
2025-04-18 16:53:09,2,-4.93,-4.93
2025-04-18 16:53:11,0,-4.45,-4.45
2025-04-18 16:53:13,1,54.56,54.56
2025-04-18 16:53:15,2,-4.5,-4.50
2025-04-18 16:53:17,0,-4.13,-4.13
2025-04-18 16:53:19,1,53.87,53.87
2025-04-18 16:53:21,2,-4.86,-4.86
2025-04-18 16:53:24,0,-4.02,-4.02
2025-04-18 16:53:26,1,53.57,53.57
2025-04-18 16:53:28,2,-4.82,-4.82
2025-04-18 16:53:30,0,-3.81,-3.81
2025-04-18 16:53:32,2,-4.63,-4.63
2025-04-18 16:53:34,0,-4.22,-4.22
2025-04-18 16:53:36,1,53.94,53.94
2025-04-18 16:53:38,2,-4.82,-4.82
2025-04-18 17:05:38,2,-4.76,-4.76
2025-04-18 17:05:40,0,-4.02,-4.02
2025-04-18 17:05:43,1,46.01,46.01
2025-04-18 17:05:45,2,-4.69,-4.69
2025-04-18 17:11:53,0,-3.98,-3.98
2025-04-18 17:11:55,1,43.22,43.22
2025-04-18 17:11:57,2,-4.82,-4.82
2025-04-18 17:11:59,0,-3.9,-3.90
2025-04-18 17:12:01,1,42.9,42.90
2025-04-18 17:12:03,2,-4.78,-4.78
