datetime,sensor_id,raw_value,percent
2025-03-18 01:50:15,0,803,78.49
2025-03-18 01:50:16,0,873,85.34
2025-03-18 01:50:17,0,874,85.43
2025-03-18 01:50:18,0,875,85.53
2025-03-18 01:50:19,0,874,85.43
2025-03-18 01:50:20,0,875,85.53
2025-03-18 01:50:21,0,874,85.43
2025-03-18 01:50:22,0,874,85.43
2025-03-18 01:50:25,0,803,78.49
2025-03-18 01:50:26,0,875,85.53
2025-03-18 01:50:27,0,874,85.43
2025-03-18 01:50:28,0,874,85.43
2025-03-18 01:50:29,0,874,85.43
2025-03-18 01:50:30,0,874,85.43
2025-03-18 01:50:31,0,874,85.43
2025-03-18 01:50:32,0,874,85.43
2025-03-18 01:50:35,0,803,78.49
2025-03-18 01:50:36,0,874,85.43
2025-03-18 01:50:37,0,875,85.53
2025-03-18 01:50:38,0,874,85.43
2025-03-18 01:50:39,0,875,85.53
2025-03-18 01:50:40,0,875,85.53
2025-03-18 01:50:41,0,874,85.43
2025-03-18 01:50:42,0,875,85.53
2025-03-18 01:50:45,0,803,78.49
2025-03-18 01:50:46,0,873,85.34
2025-03-18 01:50:47,0,874,85.43
2025-03-18 01:50:48,0,873,85.34
2025-03-18 01:50:49,0,874,85.43
2025-03-18 01:50:50,0,875,85.53
2025-03-18 01:50:51,0,874,85.43
2025-03-18 01:50:52,0,874,85.43
2025-03-18 01:50:55,0,804,78.59
2025-03-18 01:50:56,0,874,85.43
2025-03-18 01:50:57,0,875,85.53
2025-03-18 01:50:58,0,875,85.53
2025-03-18 01:50:59,0,875,85.53
2025-03-18 01:51:00,0,874,85.43
2025-03-18 01:51:01,0,874,85.43
2025-03-18 01:51:02,0,874,85.43
2025-03-18 01:51:05,0,803,78.49
2025-03-18 01:51:06,0,874,85.43
2025-03-18 01:51:07,0,874,85.43
2025-03-18 01:51:08,0,874,85.43
2025-03-18 01:51:09,0,875,85.53
2025-03-18 01:51:10,0,873,85.34
2025-03-18 01:51:11,0,875,85.53
2025-03-18 01:51:12,0,874,85.43
2025-03-18 01:51:15,0,806,78.79
2025-03-18 01:51:16,0,875,85.53
2025-03-18 01:51:17,0,875,85.53
2025-03-18 01:51:18,0,874,85.43
2025-03-18 01:51:19,0,874,85.43
2025-03-18 01:51:20,0,875,85.53
2025-03-18 01:51:21,0,875,85.53
2025-03-18 01:51:22,0,875,85.53
2025-03-18 01:51:25,0,803,78.49
2025-03-18 01:51:26,0,875,85.53
2025-03-18 01:51:27,0,874,85.43
2025-03-18 01:51:28,0,874,85.43
2025-03-18 01:51:29,0,873,85.34
2025-03-18 01:51:30,0,874,85.43
2025-03-18 01:51:31,0,874,85.43
2025-03-18 01:51:32,0,875,85.53
2025-03-18 01:51:35,0,800,78.20
2025-03-18 01:51:36,0,874,85.43
2025-03-18 01:51:37,0,873,85.34
2025-03-18 01:51:38,0,874,85.43
2025-03-18 01:51:39,0,874,85.43
2025-03-18 01:51:40,0,874,85.43
2025-03-18 01:51:41,0,874,85.43
2025-03-18 01:51:42,0,875,85.53
2025-03-18 01:51:45,0,801,78.30
2025-03-18 01:51:46,0,873,85.34
2025-03-18 01:51:47,0,874,85.43
2025-03-18 01:51:48,0,874,85.43
2025-03-18 01:51:49,0,874,85.43
2025-03-18 01:51:50,0,874,85.43
2025-03-18 01:51:51,0,874,85.43
2025-03-18 01:51:52,0,875,85.53
2025-03-18 01:51:55,0,802,78.40
2025-03-18 01:51:56,0,875,85.53
2025-03-18 01:51:57,0,875,85.53
2025-03-18 01:51:58,0,874,85.43
2025-03-18 01:51:59,0,874,85.43
2025-03-18 01:52:00,0,874,85.43
2025-03-18 01:52:01,0,874,85.43
2025-03-18 01:52:02,0,875,85.53
2025-03-18 01:52:05,0,805,78.69
2025-03-18 01:52:06,0,874,85.43
